purchase_id,category
682e81bf-3af0-452a-b56f-396f4edd54c6,organic sausage
fa9ed2c6-5948-4abb-843c-ad37d91ae1da,root vegetables
826292c5-c225-4183-9587-6c42c4daa207,whole milk
5e28def2-9f62-4637-a186-07df419e7ddd,hard cheese
2ac23bfb-a553-4f26-a380-8cd9b9822a0c,citrus fruit
9d1d4211-0995-4f9e-8dc7-255e8f51f4d9,grapes
0e86db5d-c6f1-492c-9640-aa36f9b1b432,specialty bar
1b4221fc-47bb-484c-8f98-7a09e7f79a92,white wine
4f94e24c-55b8-4b88-98d2-0b94aa820f5c,herbs
68d16978-a119-4911-9919-3c9432178fc7,yogurt
d135bdf1-4f47-4307-accc-05e75d0750e5,brown bread
8a7ec21a-900f-4df2-89cc-db04c82b9dd3,other vegetables
e3b229d9-1c29-4312-96a9-72468852a5cf,bottled beer
006c2cf5-2872-42d7-bb0f-0f1e229643d9,frozen vegetables
2f82d1ff-91a3-4cb7-944f-b7bfeddee415,sausage
5351e67a-6448-41fd-b8dd-860099ed6fa8,candy
1ddbb379-57c8-49a2-844f-b28fee956e91,candy
cd606d82-5974-47b8-bb28-633e6a59f36b,tropical fruit
c8b8abfb-75ac-482a-a9a2-71150ff6670f,shopping bags
a2cfb7a8-471a-4668-bbb9-bfc9b0a50353,fruit/vegetable juice
14a9acae-70b3-486d-bad0-e897d8304a32,whole milk
b375e25e-4f6b-43b0-9358-c5852f5feab1,beef
9430ab07-8c8f-4ed2-be6e-dcab8b76fd44,whipped/sour cream
1537247f-87df-4641-a75c-01ae441a3624,grapes
c0039e12-d8b1-449e-b360-764e22401643,rolls/buns
c4bf829c-eb5a-46c7-a2be-a77751335611,tropical fruit
a3c54b45-7db7-4089-8b2d-9c788ea3dba5,root vegetables
3ea103cc-b7d3-4ea6-a0ba-2bf5cc09e72f,yogurt
4fb43e2d-dfa6-4adc-a527-73a050b84431,fruit/vegetable juice
9be8597a-5f91-487a-b74d-a1dc6d3ae4a5,pastry
e766a566-16b8-4f2c-8a91-03821b353207,tropical fruit
4f9de797-8d77-4c5c-abe6-d9fcda500b80,soda
54642d8c-0c00-4f5c-8742-3cf6dffddcdd,root vegetables
b3374289-fa38-4eab-a273-b052d506df23,sausage
db893bae-82c3-4dd5-a477-dac64930f5ac,tropical fruit
54b0e40a-9aec-481a-8aee-d8e739928893,yogurt
28b8ecce-6e5e-451f-87cf-506bee3957a5,pip fruit
a139c83b-d52a-42c1-b740-a9051c5c2c8a,pastry
ee6d824f-a9dd-4d93-8a54-a7c8c83c6f34,tidbits
20e16b43-fe13-49b1-9ea2-2f116f54ff23,pork
cb3f2b42-f251-4339-af7c-25c944abc8f5,liquor (appetizer)
8e32b418-d349-41ab-a332-f80efac1c1b9,hamburger meat
6e66495d-9e18-4caa-9584-c96c4008e62a,pork
9578fbef-aa2e-4933-bd24-1b44e79495ee,curd
cdaf7dee-ddf1-46ca-8d0b-28f5cef50808,chocolate
76abad69-308c-4073-a63b-fe87b7277a98,canned beer
444d1db0-8513-4148-a646-acfd0840f25b,mustard
c7a15287-0cf6-45b8-b6e9-c624179d0ee8,tropical fruit
f3a83300-21e6-4253-8825-c3f78c605f56,chicken
ad7899b2-3f39-448a-bf78-2d4989980737,other vegetables
e31b54b3-794b-4b74-827f-8af270f4282c,rolls/buns
08a1baf2-6c93-4a5e-bfde-826fcf741825,hard cheese
132107f8-c4c0-4667-ac6e-975b7f6c547e,house keeping products
efc93ef3-dacf-43e2-8bdf-9edb60bfa012,packaged fruit/vegetables
335789bf-e5b6-446c-b397-a6d44ce930ad,beef
bfce4330-738e-4eeb-8559-1368722db973,instant coffee
8cf4c497-e10a-4216-907b-0ef9b07e8cc5,curd
3d6d7d27-0a5d-4051-b827-5e7ee88c15d5,beef
258549d8-19cb-4e9e-9756-f4fb647da380,pork
600405e6-1413-47e4-a928-62e13b513364,soda
47fd9d4f-fb90-459b-9d0f-c77845d07205,popcorn
cae95f28-5fff-4c4f-a8d0-b39e0938f412,whole milk
7846484c-d5cb-4065-b6b4-fd8c3fb17b09,citrus fruit
85f97270-5323-46db-b6fd-3d98a8b5334f,canned beer
6915ae1d-a599-4e04-825c-29ec9076f983,beef
9531e50e-335e-429a-b272-82686ef05e50,rolls/buns
536044ac-9bc3-4ad7-829f-8fd0df1fea4b,shopping bags
f3af4979-8c72-4863-85e1-e9cee0f652e1,bottled beer
ab663ca4-276e-4049-9fc3-6203d1bd4e36,coffee
3605c03b-d230-465a-aa22-08471af23ca7,shopping bags
335e555d-fa02-47e8-bb75-d74fee001bf8,beef
4247018b-2296-4439-85a4-46afe200c15f,shopping bags
972107b4-ec88-408a-b682-7ae2dfbf667d,brown bread
9ad7a5b5-0ca5-40ea-84ae-c8c4cf0bc648,grapes
55ac8679-909e-4df9-a28d-c6a56f5337b6,other vegetables
5c7de66c-1c6a-4692-90fa-aef8e96f39c5,white wine
d8624d83-fc0d-48d0-a85e-50b0f5989f2c,canned beer
51fb5a60-bbd5-414c-a07a-13f0c0ff0dca,pork
7527f4da-b08b-430a-93e6-10c3b7acda82,cat food
7390c37b-eb06-48b8-b946-3525dced58d5,pork
75cb9bbd-a42c-4018-a56e-12215d6e5808,bottled water
0386bf05-596a-455c-b4f7-dec422daeb7f,bottled water
34b6c0d5-b92c-45b5-95c2-e0cf4ea002ac,soda
963b3262-4352-4fc3-8cee-4127585f42fb,canned beer
5056c336-9bc1-41dc-a502-ec460a722484,tropical fruit
f3990f99-384d-4a87-b815-5a1a1a4ae0e7,popcorn
8930381d-40f4-4c62-9949-bb595605133d,whole milk
ca9c79b8-2ee8-44b6-b311-55151ae8ec64,onions
3cddf560-67cb-415a-8b93-f8ff041cb111,pork
2d4047af-2875-4021-94c7-96de0a8cc60e,whole milk
96fcbc48-c4c3-426e-8d15-97dd7c6e14aa,yogurt
2017f2d8-5c74-4107-b52f-39d72497387e,root vegetables
807b2f0e-14ba-4629-a269-48304493cafd,chicken
7982778a-8593-401c-8a1f-41f08f96a122,zwieback
1eadacc3-ccff-4688-b9d3-59e74573996b,chicken
33ece9d7-5669-41c7-a8f9-673bb45b8b71,curd
8cd093d5-bfd9-4c88-87ef-0eb0ba43ac05,margarine
938af868-535d-4031-9757-481f3c321179,meat
b674e3aa-b71a-434b-8671-1fc036e59357,salt
6ddbb397-de27-41f8-abed-cd451c008672,napkins
341281c2-e5b8-471f-922a-c4e50d022c3d,misc. beverages
2927a055-14a7-450e-85f2-a1284f01789d,processed cheese
f1cc936f-ac63-424d-a1ec-69b547401040,chicken
2acc6422-4ca0-4396-b37f-5e31284db68e,whole milk
7949c3aa-f14b-4080-aa38-8685edcc0b1d,cream cheese 
03cc3bae-b8f5-4fc8-a817-8a7c7a9d8810,citrus fruit
4d62ec1a-5aa6-44d8-bae6-61cda922e1bf,red/blush wine
4623027e-a848-49e9-b46d-6ca4810ce6d7,tropical fruit
58881bc5-c890-44be-94e8-9315bdcd4795,whole milk
34788e35-6e20-4d3f-bf41-f41d9a2f2c9c,other vegetables
ae84a8be-4cf4-4219-912a-f18a67b06e21,whole milk
e1e60d8e-fa7d-4313-85b2-3734b7ee8985,whole milk
e6dcf768-a8ab-4c88-9597-1b46dec26d1c,whipped/sour cream
a1105f38-4bca-4b0d-b6e4-e29edd2130f3,beef
197823a8-8f6e-4589-bbff-d8601ee4873d,pasta
6bee0c75-5817-4adc-b1bf-b8adfba6325a,curd
adeb49c4-eba2-47e6-8ddc-9799ccb4afdc,tropical fruit
83428e9c-fe97-4d62-ace7-9897068ae6ed,other vegetables
8d241fb8-2cad-4dd3-8d58-4b63748adf85,cream cheese 
03ed03ce-6a11-4e60-a6a7-ca9d068c8902,sausage
645a70d2-f7bd-414d-bb84-6a9814b80f89,ham
011a0757-3b36-4d21-8dfb-e0192a814ce3,yogurt
0a64838a-b592-462f-8b71-c222052c3fb4,butter
3cfb60aa-59e8-4b39-b3e6-684009f4a678,citrus fruit
e531ba9e-f0bf-4347-a967-e1ad691c8842,domestic eggs
abdcd620-47ee-4b9b-9bea-e3bef292d18d,newspapers
bdf6d7e5-2fc2-4595-b00a-bf89aa2536d4,semi-finished bread
19526fae-aa5b-477a-8625-7861f8287c15,bottled beer
7c5ba8d4-4387-443e-ae84-f4b001775c9f,berries
5812d269-584c-48de-a682-3552c4b21f06,cake bar
a31c8e7f-2e21-4d34-a41f-94f54560b905,rum
9feebaff-5fcb-401c-ae87-ee67ae7e276b,salty snack
ee630342-b71d-4d9a-b21d-84357bc937ce,hamburger meat
81d7d218-4b51-481f-899f-6f4b290cc65b,chicken
d7073f0e-104f-4d0e-83e6-19c1058c0c7f,white wine
1ba770e9-33fc-4ec9-8a2e-0e23f241cb94,rolls/buns
5e020151-0da2-4dca-8a12-3f720dc77aeb,sausage
c92838e9-03a1-47ea-94e0-c1f7c4bdcc72,frozen vegetables
81999077-e4a8-4c0e-b603-1c81dfbdd788,sausage
b9ab2c6b-159b-4fb2-9246-989d826b6c7a,meat
71d252c5-63d7-4bf0-bed6-b354205238ec,hamburger meat
d70ea6a9-355b-4878-8e2f-802045af1578,tropical fruit
65a3947e-03a0-47ab-a84c-bee66bdb3415,bottled water
06e28ca5-2b3f-4da5-a5b5-5de39ce895af,meat
3bbadbf0-10b6-498b-b7f8-85757ace811c,butter
f37a72a2-b9c5-4f3b-a0cb-96ec88b4cdba,soda
87945db4-ccee-4b7e-8e47-9181e730d541,herbs
806994e7-f278-44ed-80a4-aa92ae3eb84d,other vegetables
235dcfdc-f542-4724-b802-0069c3cc35d8,oil
88acc4eb-3c78-47fd-b422-e1a51db8668d,waffles
56366882-bd8f-420c-a170-9148853165c9,pork
0cf47a9c-3df5-4c30-81fd-d360c7421f48,pickled vegetables
883f003a-79b6-4b3e-b919-98222c23c0fc,candy
4c2e5daa-80cb-43cf-9b39-d5a34f0207c6,chocolate marshmallow
69331ca8-bd55-40cd-bf58-18cb4873c826,tropical fruit
c43dc6f9-4037-407b-9f83-e396f0046dae,yogurt
64cddc56-2ee4-40b6-9d35-2f9e292b928c,yogurt
5f03a501-b1de-4886-ba55-492f566f98c7,frozen potato products
c895264b-60a3-44bb-a985-294fdb2ead51,canned beer
fc1ac7c5-58e6-4e0c-b363-f6d3125a7748,ham
a93e566a-be16-49c4-a31b-8b78e4417823,butter
eac6d7c0-ba89-4e6e-854c-cb8bdbeabe67,specialty bar
90b86923-495c-4706-953d-b84df8e4b9f3,berries
e3e33e1a-6a60-4682-8eae-16a4a54c2a14,yogurt
9503e83a-243b-44f3-a2a5-bb5e95be3037,ham
d03cba6f-6895-443c-8639-91d83e7c3616,beef
2e8b93aa-621a-42c3-8db1-28b5edb097b1,tropical fruit
e2b960c1-1454-4fa3-98f7-b8da21fdb05e,other vegetables
4de7dbc3-48fa-4be4-920a-df863bdf0fab,liquor
1bb72312-e223-4ec0-82ec-70b020b09f8c,tropical fruit
a5ef17da-faa8-446d-936d-f14b1f7ac3da,beverages
01708443-75bf-4342-958f-cc17b9bc18a3,citrus fruit
20778ebe-cdaf-444e-9ca9-61e113c96d29,meat
d72c848a-a71e-4acf-9f4b-2bb113626552,tropical fruit
1155be5a-4a3d-4f9b-96ce-c34cc3c5ff34,fruit/vegetable juice
cc2b8662-ab12-46d9-bd71-8a59fba40242,candy
bfe2bc90-2c8a-4744-9550-8a4d6b4f616a,rolls/buns
9d9bf0a7-200c-4cfa-890e-4bf79359d0f3,fruit/vegetable juice
e687f644-535a-4baa-a4d5-c0689f6e4a16,whipped/sour cream
d118babb-1f6f-41df-afa4-5fc897b85260,other vegetables
e62075b5-3247-4492-9b0e-3422989cc0c3,whole milk
3759fe29-d754-46bd-9d02-e14a597dffbb,whole milk
bb2c053d-38ab-4682-971e-eb35cbffe17c,other vegetables
4ddf429c-1bb8-43cf-a303-7729e79ee466,pip fruit
d1faa736-5d57-483d-9d6a-7b9136b75f01,grapes
d8c3de6d-1b24-4bd8-b2c1-6f4428802ce4,cream cheese 
1ecb917f-548a-497d-8ec5-8e289508d99c,tropical fruit
4b1659a0-d97e-4365-9b4c-b2a706a6c2eb,tropical fruit
032d5c32-485f-4d89-a4a7-784767cd0e0a,margarine
33446940-b8fe-4c56-aeb5-bf1ad2f5c232,frozen fish
5332f750-8be4-44e1-94b1-e33a3c8619da,yogurt
b2249167-80c3-4c6f-b958-fb95f04cf198,root vegetables
5f017951-32b2-43b6-86a0-d37e3a9abc12,soft cheese
66edddc1-2010-4a70-bb0a-23fcff00d3dd,root vegetables
1a7ad974-ac24-438a-9485-d3602c0b34f3,tropical fruit
09e83003-152d-4eb1-ab24-07be145a095f,frozen vegetables
5f4b6963-89e5-4701-b9e7-7c9a38e6d46f,meat
0a74237e-71b6-492b-9621-b7d683e3331d,citrus fruit
9b2bb6a0-9cfd-4ec8-994b-bf30bddeca75,bottled beer
1ed9c3b9-e2b6-4c30-a18a-69900b8d4eff,soda
5182f703-81cd-4dfe-bd99-044f89dc3fa3,whole milk
68447f5f-ca95-497e-b54f-e0ccfa7f5b3e,domestic eggs
e0fad05f-2fa9-4743-acbd-acf59114774d,butter
ae58aa00-2cec-4358-9286-233963848cd3,salt
fc10cc48-867e-435f-a12e-ec103b3d9642,tropical fruit
65444266-fe49-4790-bd43-2f43e410c9a1,butter milk
fc72f597-9b35-4c7e-a199-8149aa6b211c,red/blush wine
15890a2c-1c3a-4814-b105-4ab6d4da80cf,pork
bedee1e5-d70e-4ec7-ac90-12a27eac0bae,cereals
45c15a85-d517-4d6e-a66b-3acaf3d27584,other vegetables
0dc8cd07-5d5d-48b4-9990-398d632d22e5,chocolate marshmallow
559e09aa-e95b-4937-b4de-6ab7fcbc179b,whole milk
c938c304-9e28-490d-af91-e7fdebbcb458,pork
ab2a319e-8d87-4691-a406-c1812cbd646e,whole milk
de198750-71f6-4981-af00-ffafa7dede58,yogurt
9f8a8fc5-b05b-45ee-8367-24897ff2c3ff,whole milk
808e2cf5-8c55-434d-8fee-833ae3f00f78,whole milk
552756af-a123-4060-934c-97efd47d55b8,brown bread
f4afea09-e6fb-4385-8139-bc70bc0b15b9,pork
00839124-62f5-4fe7-b99d-e1d47364e283,tropical fruit
b539759a-5e9b-4956-9a9e-13b147f6639c,salty snack
c603b6f8-e0b1-4fa2-9f43-beb79a051897,liquor (appetizer)
b2669ef2-3f8b-4f4b-b730-7f5e360671a8,white bread
e51f07da-f362-453d-8768-3fa3467937b2,canned beer
5463883d-f4f0-419d-a587-b96cb7205320,soda
9a5c4022-8d77-4d78-b369-2b27f38a4d41,tropical fruit
b59be619-ccaa-43d5-96ae-67d01be0e99b,UHT-milk
f6c74474-ab62-4f8d-9231-242f5bc432c4,canned beer
4eceb511-40a9-42db-9012-b55f63505378,other vegetables
5aad7fba-c0b7-4c0d-a8f4-43b0165a28f4,whole milk
c4883490-a9a9-49b8-b80d-0cabb35ab27e,whole milk
9c9460df-bc67-4bf5-a51b-bfcb9af755e4,yogurt
d70562bf-f10d-46b7-a119-af31434f29b9,brown bread
062461fc-2b54-4363-8932-aa3ad85a9c51,pork
7003af13-d853-43af-a2bc-907e76cbfb91,whole milk
b1a54bb2-931a-4ea5-83a6-ea72fd23f9b1,pastry
d494f331-54e5-48c7-8a16-714e96604beb,frozen fish
85f475cc-b610-4ac1-88ef-4f4fb4e0496f,pip fruit
8b64c9f6-5e5e-40e0-9a1e-48003f8dcf3a,root vegetables
8d8385dc-3d83-4783-9418-2a8d9923ebad,butter milk
d27c9e84-b119-43a6-b879-b4286c86c785,whole milk
f881c113-88b9-4cb2-909a-aa1c5db1254b,tropical fruit
3e3d8b7a-c93f-463a-8ce1-481b90fef5ba,other vegetables
ac0eeed5-9333-4483-87f1-331c828c04f8,sugar
519c5769-4b88-43bf-a241-e1a7e2ccc75d,curd
7161cfbd-6399-4407-8e21-86435dba4e8a,herbs
1c892db1-91e2-4304-ab34-b9831be2f2a4,tropical fruit
c13bc1d1-9ce7-4456-b5f3-73de48817a82,other vegetables
c6a0453c-7147-4fb6-b53f-4a02fe0914ed,white bread
662dd4a9-38e2-4720-b88d-8c822220d1fd,whole milk
e41bff6d-05d7-4956-8d5d-67c8863a843a,domestic eggs
62af53bc-5bc9-4c14-92e4-9baf9a046696,citrus fruit
7316f0ec-a730-4505-bf86-8dfc96f1e131,pork
ae71ec0e-b0fe-483e-b424-5483b5348d07,other vegetables
1b7c26e4-e5f7-49a7-bdd1-f5b183530da1,canned beer
1fc00b4a-732a-4d0c-a5b1-c188206c785f,whole milk
362aec66-4fc1-4de2-87a0-b2cfd86bbbb4,whole milk
cd7f974d-de80-4aaf-8926-1c2006c76d63,pork
419a437b-05cf-4ecd-ab6f-e945d91632a1,tropical fruit
75a21e43-8cc3-4f43-8021-1daba5c4d105,pasta
d8133764-a7fd-4774-bfbc-374adccbc6a2,other vegetables
4c9e97be-6aa5-4eba-ad30-4ebd46d54b51,pip fruit
7680beeb-ad7d-46fe-84fa-ef93ae51f53d,yogurt
c61eef61-971d-4a08-9ee7-b4da1830822e,hamburger meat
014ee6c3-da64-4e13-812a-1c1b21bcf24f,citrus fruit
9ddd24df-852b-4b59-a18f-5a8e3d451873,pork
8c21f31a-e933-4807-990b-02caa0706f4d,newspapers
2f669ff8-b81d-43a2-8979-2dcdac40d7b7,dessert
bf972f04-bb39-437a-b4b6-d1e69f9a708a,bottled water
e7d09176-0251-4f97-84b4-0e700108f7be,root vegetables
b123a9fe-26a7-41e6-a062-5f16067d93a5,dessert
a0dac31f-b434-4e42-8f4c-c57b0545169b,bottled water
59ad43ff-8206-4c29-a735-830fe1c14f27,whole milk
5db71b01-06e9-4a37-b871-4beffad04d2d,other vegetables
2d32133e-c237-4141-b619-0a3566dd14ae,beverages
562be2b2-6128-4598-9fd4-133683afeb91,photo/film
a6d8edc5-eead-426b-b06a-3dbdce2dc118,pork
691ca10e-943e-491a-af86-e9bdeaa869aa,beef
2dfe441d-12f3-44fa-884c-5fa9779cd431,other vegetables
f2f48f6b-e2a2-441e-8d8f-225fe9a08eae,citrus fruit
116ac77f-832d-4659-b6af-43efa20384c0,whole milk
5f7449c2-1908-4b95-912a-f574437c52bb,root vegetables
7a44f56b-b25c-43a3-8443-c98a9534d695,whole milk
4fe661da-7b9c-4f1a-9f37-d933c0e3a38c,whipped/sour cream
7a66d41d-c56a-43b4-b348-8a680276a04b,whole milk
064f5abb-f904-4db2-b9d5-e78f5dfb44fd,whole milk
9a6f1749-0518-4e9f-b136-f1c1b489aca9,whole milk
44ecd426-9d53-4648-a550-0b1312b7e078,hamburger meat
3cdabca9-2974-4c42-bdd6-df7a3281b5e3,tropical fruit
7a53ddc2-7144-4762-b499-6d7a82bc40c0,abrasive cleaner
dc13af33-5eb7-4658-9f64-9bee3863a70f,rolls/buns
92b4ac4a-ae0a-47a7-a880-7f4eea92032d,whole milk
9311e296-7212-446d-b2b8-e31b9bf75656,root vegetables
86e9cd63-492a-4201-a880-020e21027b40,other vegetables
181518a4-feb5-41f1-8830-745c6b4794e4,pickled vegetables
7461cb42-4c33-419b-a541-20012c376409,chicken
44b4857b-94dc-487a-82d6-6ea7b9b1c0a3,other vegetables
c0e7645f-05bf-409b-8fd5-6825ab9ab957,root vegetables
c9b86cc6-60f4-4f0b-9afa-ff523d4f7064,curd
e23a613b-680c-4fbc-bc44-910656cb0c23,yogurt
cd9f5fca-daac-4cd3-8b78-610021d30cbf,whole milk
83b25215-a595-4c80-9597-377de03c5608,meat
b7de6ab1-b956-4de1-b01b-7ae95dd7470a,other vegetables
3d9962a7-5de7-47a4-a678-a1f2c7b961db,citrus fruit
79c0e373-fba3-4491-87b7-5506ed0566e9,root vegetables
460a8c03-415e-4723-b1ac-d2e52df7b70f,onions
5accb29c-71c7-4872-83e4-2c9f5b31e18f,bottled beer
41e9493f-c29d-4d40-a145-8cbfce7394af,pip fruit
b2fcd1c0-3c1f-45ac-9b59-6dd74050decd,herbs
d48c0b49-42c3-4b87-a222-362f1d4ba77a,other vegetables
f3b02fe4-ac52-45c9-a2bd-8a649dce3472,soda
241238e3-9be5-45ea-8517-99593ca43dc0,specialty chocolate
a5cfb157-fd82-4082-874e-818c4971bc13,fruit/vegetable juice
5b9ffdfc-5fe3-4b3e-9d16-9725e08a7571,pork
c5de0945-34a6-45b9-bfb3-5ee4962ee00b,root vegetables
660cbeb3-e303-482d-9a49-40b8a32fc068,red/blush wine
de28211c-02b0-4995-a205-26b3a6211f4b,coffee
40f77b5c-6e61-451a-9b80-bba413169022,white bread
61dda689-f59c-4aba-8008-b0f11c1db01e,citrus fruit
dde1c113-92f4-4569-b054-2efcaaa7d7c2,other vegetables
7957d861-eb84-434b-be10-038c0722a0e0,long life bakery product
8fcf8130-2146-41bb-a8bc-4bd8cb2f574d,whole milk
743283e2-bda9-4f1b-9302-3ee6e13cff5d,pip fruit
3d9c4f8d-6675-419c-8e34-1df727f6b9e2,herbs
0d755f37-4936-45b7-8f0c-37a489040001,sausage
bb9a1a5c-4963-42a9-9378-2fccd6880c18,cream cheese 
b371eb6f-f527-4c58-b49d-7bf348cd0612,other vegetables
65ccf408-c932-4d96-97ba-1f494ee68b8f,whole milk
eacb25d7-9155-467c-beda-01baae938413,rolls/buns
e596a05d-b115-4320-ad66-3e389aabb374,other vegetables
1c29f184-7cc6-44d1-8f6c-9246d799c8b0,white wine
10eb32bf-aad7-4deb-858d-f9b7e813621d,tropical fruit
24e5c926-91d7-4e5c-877b-80a682dc27be,other vegetables
6cfb7a76-bab6-4ee7-b06d-6bc4ca7bbaa6,root vegetables
78404069-e604-4f5e-9634-be0c96403d5c,whipped/sour cream
ea2f9509-8a17-4f94-bd78-3bb248934442,pork
29dc5cbd-e508-4a3e-887d-908143fdf9a5,meat
f25de540-1427-468b-a6ba-44abb6b6b23f,whole milk
ed029f52-b884-4d9e-a864-73fff0c158a7,tropical fruit
ce58359a-4ad9-463b-9266-cfec88071dbc,tropical fruit
647775c8-cb7b-4273-befd-8a5b21b4a5c1,nuts/prunes
75078436-0799-4ae9-ac01-65e2c1d471f4,female sanitary products
fa79cc40-9102-4e97-b09a-722ec6cb42ec,other vegetables
d98ead55-624d-48e6-9a53-e509f1ac5f4a,pickled vegetables
7c66d7d8-b3af-45f4-a950-635e0cf3a4b0,tropical fruit
8f7d224d-a2bc-4262-9816-eebdc57ae9ba,root vegetables
b0f147fb-caf6-4b91-b38f-5f836b03861f,other vegetables
6f89aeaa-0554-4510-9400-47650a0b5bab,bottled beer
02bc86c7-bcd7-488b-be74-b8d66873b0b3,house keeping products
9935d3af-fb4a-4589-ae1c-2d64f84668cc,rolls/buns
cb61ce1a-bfcc-4eb3-8f34-f8415ce7face,hamburger meat
7766abec-cf84-4683-9768-24bad8cf81a5,other vegetables
62c604b6-0428-42fe-8478-b3346602812d,other vegetables
0c7149d9-a1fd-4c2f-8b2a-f32594cab5d3,meat
909aa2b9-a803-4447-87a4-6dfd68d552f8,napkins
0ec47a43-df58-4b39-aa6d-0b19c42657d3,hamburger meat
f1a4c06b-2c60-4f97-aebf-2e79ba9dd75a,onions
bd24f6e5-ec93-4d7a-b345-02d3d95cd8fa,grapes
536dc21a-7bf2-46cb-8d2e-ce31d1e555ed,dessert
2e2ed98e-62e2-4eea-9a8f-02f8d5c0a00f,whole milk
47a65022-fbde-4ac3-bfe3-88dc389daf75,frozen vegetables
a0225b9e-9bae-423f-9e44-d9f8c78ff614,citrus fruit
8b6d0ba1-42f7-49c1-aeea-a87f64dd9809,yogurt
f24c0697-d774-45b1-bc0c-aae72b157de2,herbs
68086c61-d9ad-4c7b-b46d-12a96a829d94,other vegetables
b9e1fe08-ad19-4ecb-844e-01154835444a,dog food
f7d310e8-6655-4675-b6ff-59f36c2b204e,bottled water
045f7087-e40b-45d2-b180-c6fca8150b1b,onions
48384009-c734-4deb-931a-c285315896e4,other vegetables
0ec45294-aca4-479b-b774-627c5d087d6d,onions
2e4215e1-ac65-467e-8e72-1b715e5de24c,beef
8966893b-722c-41c5-8604-66c16539dd2a,citrus fruit
86136a80-c031-4f12-8571-e8744a1e0b99,ice cream
a83d5459-2fe6-4174-a5dc-e6d59eeabcf9,meat
ab01eedd-3422-41b6-928e-d4c4366e0e48,beef
6da1deb2-223b-434d-aa07-1c8a1f8e50fa,whole milk
e735bfdf-a8d6-41e6-9035-33c9d9a9a725,chicken
d95e263b-5b9e-4605-ae44-55045abeb46f,whole milk
6d51eb8d-a6c9-4631-a360-34bcda673849,ham
d5224e4e-a46d-441d-ae73-636876f14768,tropical fruit
83d936a6-f276-48eb-a451-0878dddc9ab1,other vegetables
8b69e145-6b74-4b5d-8bb5-84e7d4bf116a,other vegetables
5734f6ae-05b5-49ad-9ab2-6dee3a0b1743,root vegetables
638beadc-2521-44c4-b8ba-dec90add648d,root vegetables
365f4ff3-6d0c-4f56-846e-29602474d993,whipped/sour cream
87f1e26b-ca6b-430d-abb0-99897ce5b781,butter
22eb019f-45e6-40f0-8be9-28ca4b89b312,pip fruit
2783e243-6026-4317-b351-1a3607e812ae,bottled beer
fc57e5be-7ae7-4681-b609-f44cc65b0601,curd
6bca3e7d-a3ef-4c15-914e-a876b3c77026,canned beer
37e1f841-bfdb-4bf9-9429-56a032d87fbf,other vegetables
961c9394-fc80-4ff2-9031-3571b90289a7,whole milk
8580b897-1d34-423d-83ab-5d2ad98a19a5,pip fruit
3d53976e-b23d-401e-b5d1-43a2943ec4ac,yogurt
9aa513db-6642-4182-a65b-c4945e3ca8d6,oil
f327dd47-6bed-4e7a-8f2f-720a5e26e0d1,domestic eggs
46f243c5-76ec-4dbd-9f9d-919ab34f7d91,chicken
c0186932-7d78-4008-a9ba-7721343719f5,sugar
9116261a-cf4b-4afb-b0f9-68a64fadb9f1,dessert
a7cf49d6-e611-4132-b6e2-eb103bf60dd4,specialty chocolate
f010893b-c67e-46f7-9ede-ff42849b9ee3,newspapers
08714cba-9ed1-40ad-b031-0bb132df09fb,other vegetables
4080f178-bcae-4377-a500-53020649f853,whole milk
f505ecf1-01d4-4637-ac0e-0271e851fa4d,zwieback
2a65422d-1468-4692-a30c-f11cc893cc84,bottled water
574b7d19-70c5-4955-9cef-f15b341f8360,root vegetables
48e15288-aee8-414c-b6ba-44e2e58a383e,coffee
c859bd91-264f-4beb-b584-e07d09a1c7ab,chicken
0fda4b76-b3d7-4354-95b7-ec1cf379aed8,bottled beer
aa00f9e7-2097-4e85-ac95-5ebb667c77b4,other vegetables
2f6d6e2a-3977-46cb-b634-756c588e1c71,other vegetables
71780a7a-2647-4061-87dd-6990a55e07b1,other vegetables
6c2332f9-dcc9-4462-94cb-904e165688e4,baking powder
55b8c560-be4c-48bf-9927-33ef85f21d23,shopping bags
e4153e0b-5db0-4cc9-8b47-96a2cd02c360,other vegetables
80138b40-cba4-4a2e-a959-72284240a781,newspapers
b333bf3a-0d85-4763-bb18-6bc6fccdc178,soda
d42adeda-a041-45b9-9a75-5ebd0f00396e,meat
7b4591f0-d56a-4f3d-b24b-ff6137848951,bottled water
debca7a9-1b7a-4247-9792-505cb094df98,other vegetables
bd69f092-1a82-469d-aab2-1d3f74b2c42f,bottled beer
7a29d13f-64e1-481c-91b8-2f7b34a18fa2,sparkling wine
92e17dbb-3871-4777-8f6c-b0948ef5a103,meat
dd3dbc86-90d6-48ee-85ca-9a26fede6d16,newspapers
bebab16f-6fa0-4e01-8ffd-1971d8ebe392,pork
7b34578c-620a-48b2-bf62-61f4291d5f4a,butter milk
b5075f75-c98d-41a3-a8e7-fb7fbfb2bf56,ham
c604f36a-a9ee-4483-aef6-f3c53a06b309,waffles
c8e5befe-75f0-4a26-9377-e2f2f6fb2f50,rolls/buns
ec55024a-a06d-48b9-b459-fe87cf2833c5,whipped/sour cream
3202b6ec-5b12-43ef-a4a0-a0f938475979,soda
781cdd27-f569-44e6-81ce-993549cbeb57,chocolate
